Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants,File_Paths,Run_Analysis
https://github.com/scrapy/scrapy,4803,https://github.com/elacuesta/scrapy,2020-10-09T13:38:03Z,2020-10-15T12:07:34Z,"['b55c911ddc21a41a6e4204aaf239a16e892de7b5', '8fe5876597825a4df03bd15e6b1cd1682b806de8', '868826b346714ceff821886536a3b259072f8396', '585e4a8aee649f2b439c42d91d857ed1fbdf4fa5']",2020-09-21T14:10:06Z,b55c911ddc21a41a6e4204aaf239a16e892de7b5,3,"['scrapy/resolver.py', 'tests/CrawlerProcess/alternative_name_resolver.py', 'tests/CrawlerProcess/caching_hostname_resolver.py', 'tests/CrawlerProcess/caching_hostname_resolver_ipv6.py', 'tests/CrawlerProcess/default_name_resolver.py', 'tests/test_crawler.py']",false
https://github.com/scrapy/scrapy,4808,https://github.com/Gallaecio/scrapy,2020-09-25T13:35:46Z,2020-10-09T12:29:55Z,"['6ce5fe3cb91e237293ef030e78e1362814967ebf', '016df57c8c21e4a5366ce14fa4a7a63cf50832dd', '41b3820e2e3d7721c8e59fa65605df41e88bd8bb', '509be4a1ebc6a73628b846abce1176c6b8109ea6', '4c8ddfe8a6bc63b7332c91d2208aa2eccbcd42b1', '5a5a893585c0800684a0293513da09ae7758d22e', 'd13c36b63e7eaab9fe792b8b1f9109a9473a7ecc', '7810f9104123cedbc8d498d5d7392ad0f50a79be', '48c203c7c606d5de50b7c2bd7176862a4bf5f4eb', '1910f60aba5249343ce2160121f640999b070d92', '853408ef375f630022c9c7d2a37ba3e94f48ee61', '3921a66fbd22b935873c6375a916ed111537471b', '0b40712fe417b743aba1dd95a0d2cc481978a83e', 'a07ac060251a3d05921a94a69fc169d6e89b0688', '33fd70006bcca6a636d1e9f284828cfa0bd95b8b', 'e748b4be9171c1a9c810dae12dd7d586f2691588', 'c2705af6bc8f637c02b6680cc0bd7ea04f2c084a', '92cd50bacd7ad27687c27bee498b16c1e2888887']",2020-09-25T13:37:58Z,6ce5fe3cb91e237293ef030e78e1362814967ebf,4,"['docs/news.rst', 'docs/topics/asyncio.rst', 'docs/topics/feed-exports.rst', 'docs/topics/media-pipeline.rst', 'docs/topics/settings.rst']",false
https://github.com/scrapy/scrapy,4831,https://github.com/starrify/scrapy,2020-10-05T20:03:01Z,2020-10-06T18:53:40Z,"['892dd9da57c5cf005670743c8abfdfffc7027acc', 'c6c3f2ce661ef9296302b9d489d5a2cb2e49f481', 'da3171d4f71d50a15b08b76b2b1e06bddfa56694', '50e1f35d1fcaeb2e0a0c4fb29894cb7c686a33cd', '6032a9a31065a88886ef0f600c57ba63500b95ac', '2e734e6b35f686f62dea11e9484c7646c7c49ca8', '156bb0a1d413c7c6acafc30003ef98030a06e47f']",2020-10-05T20:12:33Z,c6c3f2ce661ef9296302b9d489d5a2cb2e49f481,4,"['docs/topics/downloader-middleware.rst', 'scrapy/downloadermiddlewares/httpcompression.py', 'tests/requirements-py3.txt', 'tests/sample_data/compressed/html-zstd-static-content-size.bin', 'tests/sample_data/compressed/html-zstd-static-no-content-size.bin', 'tests/sample_data/compressed/html-zstd-streaming-no-content-size.bin', 'tests/test_downloadermiddleware_httpcompression.py']",false
https://github.com/scrapy/scrapy,4859,https://github.com/GeorgeA92/scrapy,2020-10-28T14:42:47Z,2020-10-29T17:39:39Z,"['d3c98fa4a066788a7a4d490ab8771b25acf1aafc', '1554d9a5b23845d4cd9730b33eccf86d46ccd9cf', '1354f69dcc1c94cd70124e51c8abac41933d9745', 'b2212e234bb98ebd7375f194989cd21c006553cb']",2020-10-28T20:56:38Z,1354f69dcc1c94cd70124e51c8abac41933d9745,4,"['scrapy/extensions/feedexport.py', 'tests/test_commands.py']",false
https://github.com/scrapy/scrapy,4872,https://github.com/elacuesta/scrapy,2020-11-05T17:01:34Z,2020-11-09T16:58:52Z,"['5b5478ae9d6f8d5e0028fe47a63252679c457364', '3095d39740c4818d2c1c98d392255981ebed2a10', '114229eb4a5e3e0289000500cf063518be908d40', '7e98a76ac455a8c69950104766719cde313bbb74', 'b20cfef1e54d9f22769f6d0ec6ae06031bf86ec3']",2020-11-05T17:03:48Z,5b5478ae9d6f8d5e0028fe47a63252679c457364,2,"['docs/topics/settings.rst', 'scrapy/utils/reactor.py', 'tests/CrawlerProcess/asyncio_deferred_signal.py', 'tests/test_crawler.py']",false
https://github.com/scrapy/scrapy,4878,https://github.com/elacuesta/scrapy,2020-11-11T03:44:11Z,2020-11-16T15:50:33Z,"['99cc853d6953d336ca65e0eecc0cb3286306bacf', '5b6b56240c24d02ef69e6cc591ffb2529bc3f36a', '587b4dd71fca12fa5fcc766b891540af77cb27c8', '0fb7bcb2cf1606f63f1863bea254a34386c6a0f1', '61d089485c7ba66649b936e34833b2013fa12458', '22424125560496c9d131c9b7226aaf0f794e5ad8', '5e9a99e6a1e940864d9157252592f04658eaf851', 'b0368228d7f6391c0df41fca1609c6548613ad6b', '2405df49f14cbc052d73e58a819a87417b2502e8']",2020-11-11T04:47:09Z,61d089485c7ba66649b936e34833b2013fa12458,3,"['docs/topics/request-response.rst', 'scrapy/core/downloader/handlers/http11.py', 'scrapy/core/downloader/webclient.py', 'scrapy/http/response/__init__.py', 'tests/test_downloader_handlers.py']",false
https://github.com/scrapy/scrapy,4884,https://github.com/Gallaecio/scrapy,2020-11-12T20:08:43Z,2020-11-17T08:15:24Z,"['20f900efeba4a4446b30ca1027a57d2c2a8929d4', '99740ed100cd40f2b632fc9118c3ea2e36c31f3c', '0ba66de62b4b8e3ebb3bc9fc2c24a3f305b36bf4']",2020-11-12T20:10:06Z,20f900efeba4a4446b30ca1027a57d2c2a8929d4,4,['docs/news.rst'],false
https://github.com/scrapy/scrapy,4897,https://github.com/elacuesta/scrapy,2021-02-16T16:22:41Z,2021-02-25T13:59:49Z,"['ea141722bbce50efcab79a06aac3d8001905c1df', 'b4e439bbaf41cfff44e7542d530864b604a28fe4', '2eabfb60e8112a85f4f1c6ce16c4a789856e3ead', '7eb2e0af343529c4b9b66ae29817760ec75b1cc8', 'cf08cbc51b607ab79ffccf4b052ff077e384fe67', '4a630629adbde5a504acd34b37b9592943e15dd0', '84e91b670c809aebf3cbe829b4aa2fc84f3de41d']",2020-11-19T18:14:14Z,ea141722bbce50efcab79a06aac3d8001905c1df,2,"['docs/faq.rst', 'docs/topics/exceptions.rst', 'docs/topics/request-response.rst', 'docs/topics/signals.rst', 'scrapy/core/downloader/handlers/http11.py', 'scrapy/signals.py', 'tests/spiders.py', 'tests/test_crawl.py', 'tests/test_engine.py', 'tests/test_engine_stop_download_bytes.py', 'tests/test_engine_stop_download_headers.py']",false
https://github.com/scrapy/scrapy,4899,https://github.com/gunadhya/scrapy,2020-11-20T12:29:13Z,2020-12-03T09:55:28Z,"['9d47ea92fdea0be4044b6dc3f88c340632959a97', 'fc8c64df5163a6a1b09f499109e3635c888caa1f', 'c851388ee49a68f7297609f085c426c65a18b183', '672bef6d4f2720d338a8ae94cc65bc906232617c', '744441d10b0dbc46c3681210f981dcfac2bbca71', 'd9d99589d415b46ce30599a5c6b3defbd2fbb84c', '5ad0c0f18c12bd95ed3bec842e9e099d52b6b31a']",2020-11-20T12:29:37Z,9d47ea92fdea0be4044b6dc3f88c340632959a97,4,"['docs/conf.py', 'docs/intro/install.rst']",false
https://github.com/scrapy/scrapy,4900,https://github.com/elacuesta/scrapy,2020-11-23T14:59:59Z,2020-11-23T19:51:04Z,"['075ab156b0ac7bf56828fd40a843f3e9b63a3de3', '0a93df9efd20a4bcd34d2ee5e6bdf6d365d70409', 'fe8bb6bd905ad2a733ba5e876f4197888605902e']",2020-11-23T15:02:12Z,075ab156b0ac7bf56828fd40a843f3e9b63a3de3,2,"['scrapy/utils/asyncgen.py', 'scrapy/utils/py36.py', 'scrapy/utils/spider.py', 'setup.cfg']",false
