Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants,File_Paths,Run_Analysis
https://github.com/keras-team/keras,501,https://github.com/Smerity/keras,2015-08-06T19:58:34Z,2015-08-07T04:43:05Z,"['63284a47ffc83e4855004929daa42621e275a1e8', 'dbc0c277295dcb49b1c508db614f4e24b7337828', '342f2bc271720a22c04e3986df4fc1530624a6cf']",2015-08-07T04:50:54Z,342f2bc271720a22c04e3986df4fc1530624a6cf,2,['examples/babi_rnn.py'],false
https://github.com/keras-team/keras,567,https://github.com/EderSantana/keras,2015-08-20T21:42:15Z,2015-08-21T18:56:26Z,"['cdbbdce9341b34a1f9b3fbceaf9d76ac11a580f8', '6a5a317848d73b5cb3aafd17718bf84688538a9e', 'f4a2323d5e917a8353a2a1d61606decc3188b028']",2015-08-20T21:48:03Z,6a5a317848d73b5cb3aafd17718bf84688538a9e,3,"['keras/callbacks.py', 'keras/optimizers.py']",true
https://github.com/keras-team/keras,592,https://github.com/wxs/keras,2015-08-24T19:13:24Z,2015-08-24T19:27:52Z,"['25508e0771ba557d22994cab04c195f1df467379', '1ee8efde5620bd71dde7705a2668eff766e656ee', 'fc6c42e3dffc228231a650fba75586315cadee10', '9e001ee70cd274fbea1491658a3d35a8dbc264a9']",2015-08-24T19:37:29Z,9e001ee70cd274fbea1491658a3d35a8dbc264a9,2,"['keras/models.py', 'tests/auto/test_loss_masking.py']",false
https://github.com/keras-team/keras,690,https://github.com/EderSantana/keras,2015-09-16T01:52:54Z,2015-09-24T22:14:04Z,"['5c3db2fea62b452e0563cf7dee8f7711752a56fa', '8bfafd6d7f814bcd0e77f6f34c17c2c9a003a02b', 'b2048d1d88f8507f9f11967f95fe2ebbba863d74', 'cccc1182257328ba45873b94f67fb0da39525bd1', 'dd6697738b28e6b46d1df81ef548b02fb4b1b728']",2015-09-16T01:56:58Z,5c3db2fea62b452e0563cf7dee8f7711752a56fa,2,['keras/layers/core.py'],true
https://github.com/keras-team/keras,696,https://github.com/rodrigob/keras,2015-09-17T13:39:56Z,2015-09-20T19:23:43Z,"['51818e5b7b38d444543fe33ad54c15cb93b30fbc', '9827db2c85a72561a5f897e20a88b11ed2876990', 'eee20b4614b9bf312388c23764ce7a63e58ddf2a']",2015-09-17T13:40:05Z,51818e5b7b38d444543fe33ad54c15cb93b30fbc,2,['keras/callbacks.py'],true
https://github.com/keras-team/keras,732,https://github.com/matsuyamax/keras,2015-09-26T06:21:35Z,2015-10-04T01:20:00Z,"['7a2e8ce8a2970fe42d7c0e7db5024d4bc812d71a', 'b0f2446370dae108ac49566e5d3e7951255663fe', '9f47903daf884256041c8c127c4fd0e45c37e896', '0bc7b25f596715f3e8d35fb5f2791e62808b537c']",2015-09-26T06:22:51Z,7a2e8ce8a2970fe42d7c0e7db5024d4bc812d71a,2,"['.travis.yml', 'keras/activations.py', 'keras/layers/advanced_activations.py']",true
https://github.com/keras-team/keras,775,https://github.com/stephenbalaban/keras,2015-10-02T20:31:19Z,2015-10-04T22:57:43Z,"['88a0ab5e930360c8c51fff740dd261dc751fcd7e', '2e0d96d1a2d5877fd4ca31a70e447b5a1ca073bb', 'aa05c4414527c429ed776d2506e42fd4f467820e', 'cc1251b3072a003296aaa47a08718efbfc7e357f', '11eaaeb6955eb963ad52673d63d51335ee73d173']",2015-10-03T19:49:54Z,88a0ab5e930360c8c51fff740dd261dc751fcd7e,2,"['keras/models.py', 'keras/utils/generic_utils.py', 'keras/utils/layer_utils.py']",true
https://github.com/keras-team/keras,777,https://github.com/matsuyamax/keras,2015-10-04T00:08:28Z,2015-10-04T13:39:40Z,"['c506fbda4ac1d3df0f9a6111ba9bf75a20bc7b68', '7f1eb97000d9ad3be1d227078dadd6ce9852193a', '19c736a4caa9f35b65730393703ab5b8daafac68', '61d76d4a0794aedb7ae387318689cad34a59e8bc']",2015-10-04T00:43:59Z,c506fbda4ac1d3df0f9a6111ba9bf75a20bc7b68,2,"['keras/layers/containers.py', 'keras/layers/convolutional.py', 'keras/layers/core.py', 'keras/layers/embeddings.py', 'keras/layers/normalization.py', 'keras/layers/recurrent.py', 'tests/auto/keras/layers/test_convolutional.py', 'tests/auto/keras/layers/test_core.py', 'tests/auto/test_shape_inference.py']",true
https://github.com/keras-team/keras,791,https://github.com/matsuyamax/keras,2015-10-04T04:52:35Z,2015-10-06T00:42:35Z,"['fd2c6dbafd3a58bfda03bc11704a2b2cb807f6a0', '7219bb4b964249a515b05b0ee872019bbe9b64ff', '9be4480eabc05955fe808cc7be2a1a3cb537e9e1', 'cc6280f34d84c2d44f1cc856d732c353b4b543ee', '37978fcda6c2f4223f9cea886eb9c5ec002fa821', '0e62ae4eaa8807b7e0e27e73ca1ff6be05e8b715', '4564dab62a1307bb44573489c4db4d61bf10f59a', '35d66d672b2bdb5048b39153c60070c5c1f05fc4', '2bd4c295d6cae124f2cffce0e7343dc2c18d7eee', 'c60e2dfbdbb49b383b159fba7f46810c7dcbbf34', 'e8e56d9013da401fc6260a6f7675c70ce03fba28', 'cb77f7d7e2933078838e836018fdfa7075e5385f', '0b8a52e463923bdebaaa2b6860304e200a041725', 'cfd2763514fc4d370e44b895d26726bc2f586134', 'e839a4bdac9d664f6eb9acdb4b924eba6d428842']",2015-10-06T00:19:01Z,cfd2763514fc4d370e44b895d26726bc2f586134,4,"['README.md', 'docs/sources/activations.md', 'docs/sources/callbacks.md', 'docs/sources/constraints.md', 'docs/sources/examples.md', 'docs/sources/index.md', 'docs/sources/initializations.md', 'docs/sources/layers/advanced_activations.md', 'docs/sources/layers/convolutional.md', 'docs/sources/layers/core.md', 'docs/sources/layers/embeddings.md', 'docs/sources/layers/noise.md', 'docs/sources/layers/normalization.md', 'docs/sources/layers/recurrent.md', 'docs/sources/models.md', 'docs/sources/optimizers.md', 'docs/sources/regularizers.md', 'examples/addition_rnn.py', 'examples/babi_rnn.py', 'examples/cifar10_cnn.py', 'examples/imdb_cnn.py', 'examples/imdb_lstm.py', 'examples/kaggle_otto_nn.py', 'examples/lstm_text_generation.py', 'examples/mnist_cnn.py', 'examples/mnist_irnn.py', 'examples/mnist_mlp.py', 'examples/reuters_mlp.py', 'examples/skipgram_word_embeddings.py', 'keras/layers/advanced_activations.py', 'keras/layers/containers.py', 'keras/layers/convolutional.py', 'keras/layers/core.py', 'keras/layers/embeddings.py', 'keras/layers/noise.py', 'keras/layers/normalization.py', 'keras/layers/recurrent.py', 'tests/auto/keras/layers/test_convolutional.py', 'tests/auto/keras/layers/test_core.py', 'tests/auto/keras/layers/test_recurrent.py', 'tests/auto/keras/test_activations.py', 'tests/auto/keras/test_constraints.py', 'tests/auto/keras/test_normalization.py', 'tests/auto/test_embeddings.py', 'tests/auto/test_graph_model.py', 'tests/auto/test_loss_masking.py', 'tests/auto/test_loss_weighting.py', 'tests/auto/test_optimizers.py', 'tests/auto/test_regularizers.py', 'tests/auto/test_sequential_model.py', 'tests/auto/test_shape_inference.py', 'tests/auto/test_tasks.py']",true
https://github.com/keras-team/keras,881,https://github.com/farizrahman4u/keras,2015-10-23T15:22:43Z,2015-10-24T09:41:20Z,"['3981a87b319a3af3b80a499e1ec2bda83753e8cc', '73c0045815a0af0266b2f98d8ce7b64e021140a7', 'd2051a5df1c53cf52781f27a581f543dde6ad73d', '6cc827ca5521bf830e9be619fb0a03c2841138ea']",2015-10-23T15:23:32Z,3981a87b319a3af3b80a499e1ec2bda83753e8cc,4,['keras/layers/core.py'],true
https://github.com/keras-team/keras,885,https://github.com/farizrahman4u/keras,2015-10-23T20:19:27Z,2015-10-24T21:13:02Z,"['1526d81ab3ecf09e381f2fc98e2c1c69ce3d1e28', 'e704e1578ea1764eda15eed54eedc1ac5332db70', '0d233b2512d818af8ac5899564656a63fc75bce1']",2015-10-23T20:20:36Z,1526d81ab3ecf09e381f2fc98e2c1c69ce3d1e28,3,['examples/imdb_cnn_lstm.py'],true
