Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/psf/requests,3563,https://github.com/nateprewitt/requests,2016-11-15T18:19:30Z,2016-11-15T18:27:29Z,"['cfd898fb93568a5ed11b9f28be8eee0b60228d60', '973a7b1cd0066046ac5ed633d92f01518239a147', '84d99f01f55504fb86455551bb4cefec56a7be97']",2016-09-08T18:45:28Z,cfd898fb93568a5ed11b9f28be8eee0b60228d60,2
https://github.com/psf/requests,3598,https://github.com/bbamsch/requests,2016-09-26T05:10:57Z,2016-09-28T03:41:21Z,"['b28531f4bb43b401e3e37e2da622aee21002e5b2', '01e405c6116c94d92057f7aaea58d51d1d7f90a7', '550dc190992e227c1b568dcd7a85a81ab7b7a3c0', '2af059797a33a1ee2132ed13e456413c18bc7aa2', 'f002b73026bdc136654ba545296898af9a88007a', '3ac70defff233359fbd715ad6e02350c2519291d', '087aeacee570e3e3adc6103015d4f8b056705850']",2016-09-26T05:31:21Z,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,3
https://github.com/psf/requests,3620,https://github.com/Lukasa/requests,2016-10-14T09:10:17Z,2016-10-19T12:19:50Z,"['dfb4ef7be0ff69f24cc3b3da2596acd41a450d26', '3c680cc1c6ca3005ae1bee929af330d3187f24c1', '35056b1de6687e97ea1e84f2f4b8dc4d3e1f1ff8', '27812eb90248c021d7277a8823dd9c7885f497af', '49b69b57db6fa20291c15c7d5ad9d8efff513740', '9337b4d95d23b66f04acdfec1b8a9cd41687d70f', '110684ea024fa139b9e69324bfc7c7a0198973f3', '8dd51d22fc42abf98f8e75ff5722f4b0295015e5', '41b4658738e7177adf044e4c80fdf42acf7b6d38', 'e7f5bd634d3fa757f067b297a3d20f1760777a23']",2016-10-14T09:56:36Z,110684ea024fa139b9e69324bfc7c7a0198973f3,5
https://github.com/psf/requests,3655,https://github.com/nateprewitt/requests,2016-11-02T15:56:56Z,2016-11-02T18:04:44Z,"['40402cd0dd044b640b984d25233e1095fae9ec16', '9849c27b70b919bc5636745fa2ccddbaf4163ed6', '38dd089c5f7a35bf6eed72f4e63820aed9eb7ca3', '522d37c9597882db3fbd5fb08804b27b5fd8be4d']",2016-10-29T00:18:10Z,40402cd0dd044b640b984d25233e1095fae9ec16,3
https://github.com/psf/requests,3673,https://github.com/klimenko-forks/requests,2016-11-11T22:39:37Z,2016-11-21T18:42:44Z,"['e514920e190bbda3ddd35242bf566e7d752725a1', '329a5cfdd4500fb1ce405a3242ef95f9197d24ba', '2185fac6261bd4a3e625f7bdb267696d7ba1bf56', '37bde4b63869ad4635cbb9953a7d0c229f30daa1', 'bf3e960e159ad19af557b26abdf633b7b8117cad', '7c4821231fcd8af8ef1cd835713933ef3ae58032', '4f0efdb77e33b340ae9e478c456634ef628e665a', '55dea233ce52457ff35654b9a01f188e0e695304', 'e15280e49d9ee15bd7b5f3a00862d5f0a720b8e1', '3b84be3c99edf49c4770882b83726b98751ec1c3', '005f93fd0f2ead34af4c42d245b0c2ed2f91ba09']",2016-11-12T09:02:26Z,e514920e190bbda3ddd35242bf566e7d752725a1,3
https://github.com/psf/requests,3695,https://github.com/nateprewitt/requests,2016-11-21T15:22:37Z,2016-11-21T15:22:42Z,"['d52e9b8c80520e2e75745c3d980943b1f9919cd6', '264f5bd5e1a74b44fadc6a29cdaeb6e5e1b77936', 'a83685ce00995808725bd07cb3ce8f785178b5e8']",2016-11-16T13:24:32Z,d52e9b8c80520e2e75745c3d980943b1f9919cd6,4
https://github.com/psf/requests,3697,https://github.com/hussaintamboli/requests,2016-11-16T17:18:45Z,2016-11-16T18:03:42Z,"['248d3e9f0f8ea1657d9329f8b188a81ca2a65ecc', '0d7de50dbd7eacb0242506454363c71925d7241a', 'be8b13e89b971b61a7aecabaaea599b44246377b']",2016-11-16T17:23:30Z,248d3e9f0f8ea1657d9329f8b188a81ca2a65ecc,2
https://github.com/psf/requests,3754,https://github.com/nateprewitt/requests,2016-12-04T19:00:57Z,2016-12-04T19:11:09Z,"['2d2c831d071e181deceb80c8550ab6d231b7726e', '14d71fd41a31d0ce275c33e59c86d767c9c3768b', '13716728e757a22ccdb700c5c7db52c8be33d034']",2016-12-08T04:21:45Z,13716728e757a22ccdb700c5c7db52c8be33d034,2
https://github.com/psf/requests,3757,https://github.com/nateprewitt/requests,2016-12-10T19:12:23Z,2016-12-12T15:36:22Z,"['084fb05d52c9e244b395fc3f41888b1b1f00be65', 'eff932627c23dfda474e1027b441d9cd3e1ae18b', '3bb25a1e0b33fbad4fe228db213317e86d39aa6d', '354ac7ecaddc3158e8594ab8d8dc6991ff275c47']",2016-12-08T18:23:36Z,084fb05d52c9e244b395fc3f41888b1b1f00be65,3
https://github.com/psf/requests,3827,https://github.com/sigmavirus24/requests,2017-01-24T12:16:54Z,2017-01-24T12:45:29Z,"['b5704a63ca335fa5d513083909fb8cc4aab23a91', 'af1b542e200047c1285f74192e3977c616d9e72f', '4d00d47a5a7eec2dc8e145dc2d9c2a6f68270496', 'b2289cd2d5d21bd31cf4a818a4e0ff6951b2317a', '32548e2bb67f5645785554a5762e42603e09985c']",2017-01-24T12:34:11Z,b2289cd2d5d21bd31cf4a818a4e0ff6951b2317a,3
