Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/tornadoweb/tornado,1341,https://github.com/ajdavis/tornado,2015-02-16T00:16:11Z,2015-02-18T13:57:09Z,"['673b75938b868fd98a250685d3608e0dc92e96cb', 'd7cbb18fe167bd9c8b8cdc488ae14d89818e4293', 'c229167edda73510f062fded67a30eb4d032fd08', '17598514ec5be9af97887cae6421ab89d58af865', 'd2114d9ded593c2f6a91b29150daf361fed71a1b', '1c3d22fcf5305ebe506c4ac1e5ab760b7ddf4c04', 'f52541129c09d3ce6847e94643eda9e9c9712c93']",2015-02-16T01:21:19Z,d7cbb18fe167bd9c8b8cdc488ae14d89818e4293,2
https://github.com/tornadoweb/tornado,1344,https://github.com/ajdavis/tornado,2015-02-20T03:03:19Z,2015-02-20T03:43:50Z,"['82ab31ca4f722d80a9192469658ebfcebcf51d12', '22640a7cc20bb704f55aa218ac6a6ca4a82787cc', '892f0aceffc5602e62f3201676a458212dd067fd']",2015-02-20T03:06:26Z,22640a7cc20bb704f55aa218ac6a6ca4a82787cc,2
https://github.com/tornadoweb/tornado,1399,https://github.com/martinhoefling/tornado,2015-03-29T15:07:37Z,2015-04-19T13:23:45Z,"['61817b4d38c34ae747dbc0973d6b3666fdfb5022', 'b5fd020add2eb8dcf7a564fd8cc863fedd7c9bd8', 'f3a7816eaba02b2e6fabb607aca7a4598c755c0b', '7dc9f25532c2281158caa4c1ade2562b7bb405ce']",2015-03-29T15:24:32Z,61817b4d38c34ae747dbc0973d6b3666fdfb5022,2
https://github.com/tornadoweb/tornado,1421,https://github.com/ajdavis/tornado,2015-04-15T01:24:42Z,2015-04-17T14:04:35Z,"['41724baf6588178ddf101da632c91a59b3755df5', 'aed1fc456787070c1445da11a649d66ba460c240', 'd1829969aa318130cc8e36015cbe0376f4e4a3d0']",2015-04-15T01:24:59Z,41724baf6588178ddf101da632c91a59b3755df5,2
https://github.com/tornadoweb/tornado,1479,https://github.com/mr-ping/tornado,2015-09-06T06:57:02Z,2015-09-06T06:57:02Z,"['22a8c6efcf7d8d0fc8016344e99e4762da86b786', '90d9f17468613073006d762fc61382d029ad2ec6', '5d0ac1d2897a18714e748873b44fe9967c21a5cf', 'a8949f9d9210f5fabb9bfbb645a551dcbbfe1cc4']",2015-08-05T07:37:56Z,22a8c6efcf7d8d0fc8016344e99e4762da86b786,2
https://github.com/tornadoweb/tornado,1494,https://github.com/gwillem/tornado,2015-08-21T12:51:40Z,2015-08-25T12:05:46Z,"['e984e74dcc7ee92a89cbd1bffa1640f30557bab8', '6e0a0ca5a281317408d5b3bd2444d68829a88f2d', '94fe56920c4d47d2fda3c29d761b005ce68fdda5']",2015-08-21T12:58:37Z,e984e74dcc7ee92a89cbd1bffa1640f30557bab8,2
https://github.com/tornadoweb/tornado,1526,https://github.com/bdarnell/tornado,2015-09-27T17:26:21Z,2015-09-27T19:52:16Z,"['96dc7adcbd1d18a53431da7c5d74e6508dad8e37', '1453e665726c5a721a665845084ea4ed5b478944', '852c209821eacbcb45b9b3b1862ab73a0f103cfe']",2015-09-27T17:43:48Z,96dc7adcbd1d18a53431da7c5d74e6508dad8e37,2
https://github.com/tornadoweb/tornado,1542,https://github.com/bdarnell/tornado,2015-10-04T02:28:14Z,2015-10-04T02:45:43Z,"['52f94d006750cfa2f823dcde86ba71f79030ca42', 'abdb692dd8b6fa8873df47486b747b2fd921526d', '7bdbd0b2aba3ccbc46792ff9da38203027941246', '2237a72af711c49b020922c0f33a3fe63f6f8ee8', 'b20ca363c7df16d8bd7c21b9db4c639ebae543c5', '95a17c6c4bbadbca404281e568c712b97a64d811', '53bf664844a78099c0f0eab5f5cfa86f5ed5c38f', '5590741eaea09d2a5477a1a016334725e2f450a8', '99527e1f0355847c1ce93a376b010e6f346a81c9']",2015-10-04T02:47:38Z,99527e1f0355847c1ce93a376b010e6f346a81c9,3
https://github.com/tornadoweb/tornado,1599,https://github.com/emehrkay/tornado,2015-12-07T21:35:52Z,2015-12-08T04:27:47Z,"['97705b920d8330e3cb115fb9a04f041509520171', 'b34dc5ce23ff4d6e1b21b0d2d7b79cb4f6b5af82', 'db36a844fc60c00b6ba384cbb0e4861ab54e4c43']",2015-12-07T21:36:09Z,97705b920d8330e3cb115fb9a04f041509520171,3
https://github.com/tornadoweb/tornado,1615,https://github.com/ColorFuzzy/tornado,2015-12-21T04:10:35Z,2015-12-22T03:26:04Z,"['9a911b09965145af15bb5bbac4ed883f31166fab', 'fa38173fe2c4c4959cda7d80299595b5b71181a1', '8fdffc4c8910f136e34bb21faa7b93c8d0ed44a4']",2015-12-21T04:12:44Z,9a911b09965145af15bb5bbac4ed883f31166fab,2
https://github.com/tornadoweb/tornado,1714,https://github.com/Maillol/tornado,2016-05-05T11:29:44Z,2016-05-29T08:43:47Z,"['4576fb07ae9a34f7000870f8f33596716c56456c', '5b8f610347b551532cc62bd5f5b3ab20bf17c595', '2a62361d21810e65d8f3cf3b36244a1d5d583aae']",2016-05-05T11:36:10Z,4576fb07ae9a34f7000870f8f33596716c56456c,2
https://github.com/tornadoweb/tornado,1720,https://github.com/daftshady/tornado,2016-05-15T14:01:17Z,2016-05-22T05:05:43Z,"['d8d9a84c548ef7b0941b76f4c58222a3f40085f9', '1aa5a5bc9afae299527316b39c91150907678707', '0075fd9c2cef912f690ad52f55c8a15001dadfeb']",2016-05-15T14:10:25Z,1aa5a5bc9afae299527316b39c91150907678707,2
https://github.com/tornadoweb/tornado,1794,https://github.com/mivade/tornado,2016-08-12T06:27:04Z,2016-08-12T06:29:55Z,"['1920c86dd619752665bb34c3a20aa35163a7f05b', '39c3d95ddcb19fd53a1e1226207ec396d284a5e4', '07f76904c34ac50589b0fecc2d105d8a7201785e', '85fb6a2985894df13117bf04b23b66ea332aabdb']",2016-08-10T20:08:46Z,1920c86dd619752665bb34c3a20aa35163a7f05b,3
